,popularity,budget,revenue,original_title,cast,director,runtime,genres,production_companies,release_date,vote_count,vote_average,release_year
10422,0.161576,,,Two for the Road,Audrey Hepburn|Albert Finney|Georges Descrières|Claude Dauphin|Nadia Gray,Stanley Donen,111.0,Comedy|Drama|Romance,Twentieth Century Fox Film Corporation|Stanley Donen Films,4/27/67,20,6.7,1967
10423,0.33726100000000003,,,Point Blank,Lee Marvin|Angie Dickinson|Keenan Wynn|Carroll O'Connor|Lloyd Bochner,John Boorman,92.0,Action|Adventure|Crime|Drama|Mystery,Metro-Goldwyn-Mayer (MGM)|Winkler Films,8/30/67,35,6.7,1967
10424,0.139647,,6000000.0,The War Wagon,"John Wayne|Kirk Douglas|Howard Keel|Robert Walker, Jr.|Keenan Wynn",Burt Kennedy,96.0,Western,Universal Pictures|Batjac Productions|Marvin Schwartz Productions,5/27/67,16,6.3,1967
10425,0.11434200000000001,3500000.0,2000000.0,A Countess from Hong Kong,Marlon Brando|Sophia Loren|Tippi Hedren|Sydney Chaplin|Charles Chaplin,Charles Chaplin,120.0,Comedy|Romance,Universal Pictures|Chaplin Film Productions Ltd.,1/5/67,17,5.4,1967
10427,0.109398,65000.0,,Spider Baby,Lon Chaney Jr.|Carol Ohmart|Quinn K. Redeker|Beverly Washburn|Jill Banner,Jack Hill |Bart Patton,81.0,Horror|Comedy|Science Fiction,Lasky-Monka,12/24/67,15,6.3,1967
10428,0.154785999999999,,,Kaijūt� no Kessen: Gojira no Musuko,Tadao Takashima|Akira Kubo|Bibari Maeda|Akihiko Hirata|Yoshio Tsuchiya,Jun Fukuda,86.0,Science Fiction,NAN,12/16/67,12,5.7,1967
10429,0.225687,,,Bedazzled,Peter Cook|Dudley Moore|Raquel Welch|Eleanor Bron|Robert Russell,Stanley Donen,103.0,Fantasy|Comedy|Romance,Twentieth Century Fox Film Corporation|Stanley Donen Films,10/30/67,16,5.7,1967
10430,0.095101,,,Dont Look Back,Bob Dylan|Albert Grossman|Bob Neuwirth|Joan Baez|Alan Price,D.A. Pennebaker,96.0,Documentary|Music,Docurama,5/17/67,19,6.9,1967
10431,0.094057,,,The Gnome-Mobile,Walter Brennan|Matthew Garber|Karen Dotrice|Richard Deacon|Tom Lowell,Robert Stevenson,85.0,Fantasy|Comedy|Family,Walt Disney Productions,7/17/67,12,5.5,1967
10432,0.093993,,,Thoroughly Modern Millie,Julie Andrews|James Fox|Mary Tyler Moore|Carol Channing|John Gavin,George Roy Hill,138.0,Comedy|Music|Romance,Universal Pictures|Ross Hunter Productions Inc.,3/21/67,11,5.5,1967
10433,0.174153,,,Frankenstein Created Woman,Peter Cushing|Susan Denberg|Thorley Walters|Robert Morris|Duncan Lamont,Terence Fisher,92.0,Horror|Science Fiction,Hammer Film Productions,3/15/67,12,5.4,1967
10435,0.054863,,,Who's That Knocking at My Door,Zina Bethune|Harvey Keitel|Anne Collette|Lennard Kuras|Michael Scala,Martin Scorsese,90.0,Drama|Romance,Trimod Films,11/15/67,10,5.3,1967
10436,0.05443200000000001,,,Follow That Camel,Phil Silvers|Kenneth Williams|Jim Dale|Charles Hawtrey|Joan Sims,Gerald Thomas,95.0,Comedy,The Rank Organisation|Adder,9/1/67,10,5.5,1967
10437,0.034181,,,In Like Flint,James Coburn|Lee J. Cobb|Jean Hale|Andrew Duggan|Anna Lee,Gordon Douglas,114.0,Action|Adventure|Comedy,NAN,3/15/67,13,5.5,1967
10438,2.508235,2500000.0,78898765.0,From Russia With Love,Sean Connery|Daniela Bianchi|Lotte Lenya|Robert Shaw|Bernard Lee,Terence Young,115.0,Action|Thriller|Adventure,Eon Productions|Metro-Goldwyn-Mayer (MGM)|Danjaq,10/11/63,458,6.7,1963
10439,2.1804099999999997,,,The Sword in the Stone,Sebastian Cabot|Karl Swenson|Junius Matthews|Norman Alden|Rickie Sorensen,Wolfgang Reitherman,79.0,Animation|Family,Walt Disney Productions,12/25/63,486,6.7,1963
10440,1.13932099999999,2500000.0,11403529.0,The Birds,Tippi Hedren|Rod Taylor|Suzanne Pleshette|Veronica Cartwright|Ethel Griffies,Alfred Hitchcock,119.0,Horror,Alfred J. Hitchcock Productions,3/28/63,434,7.0,1963
10441,0.9200940000000001,4000000.0,13474588.0,Charade,Cary Grant|Audrey Hepburn|Walter Matthau|James Coburn|George Kennedy,Stanley Donen,113.0,Comedy|Mystery|Romance|Thriller,Universal Pictures,12/5/63,187,7.5,1963
10442,0.907078,,,Dinner for One,Freddie Frinton|May Warden|Heinz Piper,Heinz Dunkhase,18.0,Comedy,Norddeutscher Rundfunk (NDR),6/8/63,19,6.3,1963
10443,0.8045329999999989,31115000.0,57750000.0,Cleopatra,Elizabeth Taylor|Richard Burton|Rex Harrison|Roddy McDowall|Martin Landau,Joseph L. Mankiewicz|Rouben Mamoulian|Darryl F. Zanuck,248.0,Drama|History|Romance,Twentieth Century Fox Film Corporation|MCL Films S.A.|Walwa Films S.A.,6/12/63,68,6.3,1963
10444,0.78112,9400000.0,,"It's a Mad, Mad, Mad, Mad World",Spencer Tracy|Milton Berle|Sid Caesar|Buddy Hackett|Mickey Rooney,Stanley Kramer,163.0,Comedy|Adventure|Action|Crime,Casey Productions,11/7/63,63,6.5,1963
10445,0.7048949999999989,,10878107.0,The Pink Panther,David Niven|Peter Sellers|Robert Wagner|Capucine|Brenda De Banzie,Blake Edwards,115.0,Comedy|Crime,United Artists,12/19/63,102,6.8,1963
10446,0.664326,4000000.0,5000000.0,The Great Escape,Steve McQueen|James Garner|Richard Attenborough|James Donald|Charles Bronson,John Sturges,172.0,Adventure|Drama|History|Thriller|War,The Mirisch Corporation,6/20/63,409,7.5,1963
10447,0.628166,,,The Haunting,Julie Harris|Claire Bloom|Richard Johnson|Russ Tamblyn|Fay Compton,Robert Wise,112.0,Mystery|Horror|Thriller,Argyle Enterprises|Metro-Goldwyn-Mayer (MGM),9/18/63,53,6.7,1963
10448,0.50154,,,Lord of the Flies,James Aubrey|Tom Chapin|Hugh Edwards|Roger Elwin|Tom Gaman,Peter Brook,92.0,Adventure|Drama|Foreign|Thriller,Two Arts Ltd.,8/13/63,89,6.4,1963
10449,0.479771,,,Irma la Douce,Jack Lemmon|Shirley MacLaine|Lou Jacobi|Cliff Osmond|Bruce Yarnell,Billy Wilder,135.0,Comedy|Romance,The Mirisch Corporation|Phalanx Productions,6/5/63,29,6.8,1963
10450,0.62852,,,Murder at the Gallop,Margaret Rutherford|Stringer Davis|Robert Morley|Flora Robson|Charles 'Bud' Tingwell,George Pollock,81.0,Drama|Thriller|Crime|Mystery|Comedy,Metro-Goldwyn-Mayer (MGM),1/1/63,10,5.4,1963
10451,0.33458699999999997,750000.0,,The Day of the Triffids,Howard Keel|Nicole Maurey|Janette Scott|Kieron Moore|Mervyn Johns,Freddie Francis|Steve Sekely,94.0,Horror|Science Fiction|Thriller,Allied Artists Pictures|Security Pictures Ltd.,4/24/63,22,6.0,1963
10452,0.3104,,,Hud,Paul Newman|Melvyn Douglas|Patricia Neal|Brandon De Wilde|Whit Bissell,Martin Ritt,112.0,Action|Drama|Western,Paramount Pictures,5/29/63,24,7.0,1963
10453,0.25045100000000003,1000000.0,,Tom Jones,Albert Finney|Susannah York|Hugh Griffith|Edith Evans|Joan Greenwood,Tony Richardson,128.0,Adventure|Comedy|History|Romance,Woodfall Film Productions,10/6/63,16,5.4,1963
10454,0.24942899999999998,,,The Raven,Vincent Price|Peter Lorre|Boris Karloff|Hazel Court|Olive Sturgess,Roger Corman,86.0,Comedy|Fantasy|Horror,Alta Vista Productions,1/25/63,20,5.9,1963
10455,0.215025,,,Donovan's Reef,John Wayne|Lee Marvin|Elizabeth Allen|Jack Warden|Cesar Romero,John Ford,109.0,Adventure|Comedy|Romance,Paramount Pictures,6/12/63,14,6.0,1963
10456,0.209065,,,Shock Corridor,Peter Breck|Constance Towers|Gene Evans|James Best|Hari Rhodes,Samuel Fuller,101.0,Drama|Mystery|Thriller,Leon Fromkess-Sam Firks Productions|Allied Artists Pictures,9/11/63,25,5.9,1963
10457,0.207161,17000000.0,10000000.0,55 Days at Peking,Charlton Heston|Ava Gardner|David Niven|Burt Kwouk|Flora Robson,Nicholas Ray|Guy Green,154.0,Action|Drama|History,Allied Artists Pictures|Samuel Bronston Productions,5/6/63,18,5.6,1963
10458,0.203675,,,The Terror,Boris Karloff|Jack Nicholson|Sandra Knight|Dick Miller|Dorothy Neumann,Roger Corman|Francis Ford Coppola|Monte Hellman|Jack Hill |Jack Nicholson,81.0,Horror|Thriller,the filmgroup,6/17/63,10,5.0,1963
10459,0.201754,,,Le Feu follet,Maurice Ronet|Léna Skerla|Yvonne Clech|Hubert Deschamps|Jean-Paul Moulinot,Louis Malle,108.0,Drama|Foreign,Nouvelles Éditions de Films (NEF),10/15/63,16,7.3,1963
10460,0.198774,,,The Nutty Professor,Jerry Lewis|Stella Stevens|Del Moore|Med Flory|Norman Alden,Jerry Lewis,107.0,Comedy|Romance|Family,Paramount Pictures|Jerry Lewis Enterprises,6/4/63,39,6.7,1963
10461,0.188442,,,This Sporting Life,Richard Harris|Rachel Roberts|Alan Badel|William Hartnell|Colin Blakely,Lindsay Anderson,134.0,Drama,Julian Wintle/Leslie Parkyn Productions,1/15/63,11,5.8,1963
10462,0.183514,,,McLintock!,John Wayne|Maureen O'Hara|Patrick Wayne|Stefanie Powers|Jack Kruschen,Andrew V. McLaglen,127.0,Comedy|Romance|Western,United Artists|Batjac Productions,11/13/63,23,5.7,1963
10463,0.178713,1000000.0,,Jason and the Argonauts,Todd Armstrong|Nancy Kovack|Gary Raymond|Laurence Naismith|Niall MacGinnis,Don Chaffey,104.0,Adventure|Family|Fantasy,Columbia Pictures Corporation|Morningside Productions,6/19/63,58,6.8,1963
10464,0.6010840000000001,,,X: The Man with the X-Ray Eyes,Ray Milland|Diana Van der Vlis|Harold J. Stone|John Hoyt|Don Rickles,Roger Corman,79.0,Horror|Science Fiction|Thriller,Alta Vista Productions,9/18/63,22,6.3,1963
10465,0.144419,,,Billy Liar,Tom Courtenay|Wilfred Pickles|Mona Washbourne|Ethel Griffies|Finlay Currie,John Schlesinger,93.0,Romance|Comedy|Drama,Vic Films Productions|Waterfall Prouctions,6/5/63,14,6.0,1963
10466,0.142055,,,The Haunted Palace,Vincent Price|Debra Paget|Lon Chaney Jr.|Frank Maxwell|Leo Gordon,Roger Corman,87.0,Horror,Alta Vista Productions|American International Pictures (AIP),8/28/63,15,6.1,1963
10467,0.12157000000000001,,,The Servant,Dirk Bogarde|Sarah Miles|Wendy Craig|James Fox|Catherine Lacey,Joseph Losey,116.0,Drama,Associated British-Pathé|Elstree Distributors|Springbok Productions,11/1/63,18,6.2,1963
10468,0.11516400000000002,,,Lilies of the Field,Sidney Poitier|Lilia Skala|Isa Crino|Lisa Mann,Ralph Nelson,94.0,Comedy|Drama,Rainbow Productions,6/4/63,12,5.0,1963
10469,0.094935,,,The Prize,Paul Newman|Edward G. Robinson|Elke Sommer|Diane Baker|Micheline Presle,Mark Robson,134.0,Drama|Mystery|Crime,Roxbury Productions,12/25/63,11,6.5,1963
10470,0.048376,,,The Kiss of the Vampire,Clifford Evans|Noel Willman|Edward de Souza|Jennifer Daniel|Barry Warren,Don Sharp,88.0,Horror,Hammer Film Productions|Universal International Pictures (UI),9/11/63,10,6.7,1963
10471,0.045417,66500.0,,La frusta e il corpo,Daliah Lavi|Christopher Lee|Tony Kendall|Ida Galli|Harriet Medin,Mario Bava,87.0,Mystery|Horror,Titanus|Leone Film,8/29/63,11,6.7,1963
10472,2.485419,18500000.0,131060248.0,Aliens,Sigourney Weaver|Carrie Henn|Michael Biehn|Lance Henriksen|Paul Reiser,James Cameron,137.0,Horror|Action|Thriller|Science Fiction,Twentieth Century Fox Film Corporation|SLM Production Group|Brandywine Productions,7/18/86,2027,7.6,1986
10473,1.528427,16000000.0,5900000.0,Highlander,Christopher Lambert|Roxanne Hart|Clancy Brown|Sean Connery|Beatie Edney,Russell Mulcahy,116.0,Adventure|Action|Fantasy,Davis-Panzer Productions|Thorn EMI Screen Entertainment,3/7/86,312,6.5,1986
10474,1.522478,6000000.0,138530565.0,Platoon,Tom Berenger|Charlie Sheen|Willem Dafoe|Forest Whitaker|John C. McGinley,Oliver Stone,120.0,Drama|War|Action,Orion Pictures|Hemdale Film Corporation,12/18/86,650,7.3,1986
10475,1.4697959999999999,15000000.0,356830601.0,Top Gun,Tom Cruise|Kelly McGillis|Val Kilmer|Anthony Edwards|Tom Skerritt,Tony Scott,110.0,Drama|Action|Romance,Paramount Pictures,5/16/86,1046,6.6,1986
10476,1.36519,6000000.0,70136369.0,Ferris Bueller's Day Off,Matthew Broderick|Alan Ruck|Mia Sara|Jeffrey Jones|Jennifer Grey,John Hughes,103.0,Drama|Comedy,Paramount Pictures,6/11/86,755,7.3,1986
10477,1.349043,8000000.0,52287000.0,Stand by Me,Wil Wheaton|River Phoenix|Corey Feldman|Jerry O'Connell|Kiefer Sutherland,Rob Reiner,89.0,Crime|Drama,Columbia Pictures,8/7/86,792,7.5,1986
10478,1.3463319999999999,,,Astérix chez les Bretons,Roger Carel|Graham Bushnell|Pierre Mondy|Maurice Risch|Roger Lumont,Pino Van Lamsweerde,79.0,Family|Animation|Adventure|Comedy,Gaumont International|Gutenberghus,12/3/86,74,6.6,1986
10479,1.251215,,84542002.0,An American Tail,Phillip Glasser|Dom DeLuise|Nehemiah Persoff|Erica Yohn|Amy Green,Don Bluth,80.0,Drama|Family|Animation|Adventure,Universal Pictures|Amblin Entertainment,11/21/86,181,6.6,1986
10480,1.161643,15000000.0,60629159.0,The Fly,Jeff Goldblum|Geena Davis|John Getz|Joy Boushel|Leslie Carlson,David Cronenberg,96.0,Horror|Science Fiction,SLM Production Group|Brooksfilms,8/15/86,502,6.9,1986
10481,1.161139,17000000.0,6735922.0,Nine 1/2 Weeks,Mickey Rourke|Kim Basinger|Margaret Whitton|David Margulies|Christine Baranski,Adrian Lyne,117.0,Drama|Romance,Producers Sales Organization (PSO)|Jonesfilm|Galactic Films|Triple Ajaxxx,2/14/86,90,5.9,1986
10482,1.136303,14000000.0,82424789.0,The Great Mouse Detective,Barrie Ingham|Val Bettin|Vincent Price|Susanne Pollatschek|Candy Candido,Ron Clements|Burny Mattinson|David Michener|John Musker,74.0,Animation,Walt Disney Pictures|Silver Screen Partners,7/2/86,174,6.7,1986
10483,1.045604,40000000.0,1641825.0,Pirates,Walter Matthau|Cris Campion|Damien Thomas|Olu Jacobs|Charlotte Lewis,Roman Polanski,124.0,Adventure|Comedy,Carthago Films S.a.r.l.|Cominco|Accent Films,5/8/86,22,6.2,1986
10484,1.004166,,,Allan Quatermain and the Lost City of Gold,Richard Chamberlain|Sharon Stone|James Earl Jones|Henry Silva|Robert Donner,Gary Nelson,99.0,Action|Adventure|Comedy,Golan-Globus,12/17/86,32,4.4,1986
10485,0.995618,,40697761.0,Short Circuit,Ally Sheedy|Steve Guttenberg|Fisher Stevens|Austin Pendleton|G. W. Bailey,John Badham,98.0,Comedy|Family|Science Fiction,PSO International|David Foster Productions|TriStar Pictures,5/9/86,311,6.3,1986
10486,0.9944879999999999,6000000.0,8551228.0,Blue Velvet,Isabella Rossellini|Kyle MacLachlan|Dennis Hopper|Laura Dern|Hope Lange,David Lynch,120.0,Crime|Drama|Mystery|Thriller,De Laurentiis Entertainment Group (DEG),8/1/86,354,7.3,1986
10487,0.9715940000000001,24000000.0,133000000.0,Star Trek IV: The Voyage Home,William Shatner|Leonard Nimoy|DeForest Kelley|James Doohan|George Takei,Leonard Nimoy,119.0,Science Fiction|Adventure,Paramount Pictures,11/25/86,275,6.6,1986
10488,0.969383,37000000.0,37962774.0,Howard the Duck,Lea Thompson|Jeffrey Jones|Tim Robbins|Ed Gale|Holly Robinson Peete,Willard Huyck,110.0,Fantasy|Comedy|Science Fiction,Universal Pictures,8/1/86,105,4.9,1986
10489,0.9609840000000001,25000000.0,11000000.0,Big Trouble in Little China,Kurt Russell|Kim Cattrall|Dennis Dun|James Hong|Victor Wong,John Carpenter,99.0,Adventure|Fantasy|Action|Comedy,Twentieth Century Fox Film Corporation|TAFT Entertainment Pictures,5/30/86,347,6.7,1986
10490,0.9141799999999999,13800000.0,52293982.0,The Color of Money,Paul Newman|Tom Cruise|Mary Elizabeth Mastrantonio|Helen Shaver|John Turturro,Martin Scorsese,119.0,Drama,Silver Screen Partners|Touchstone Pictures,10/7/86,130,6.5,1986
10491,0.8893059999999989,20000000.0,77200000.0,The Name of the Rose,Sean Connery|Christian Slater|Helmut Qualtinger|Elya Baskin|Feodor Chaliapin Jr.,Jean-Jacques Annaud,130.0,Drama|Thriller|Mystery,Zweites Deutsches Fernsehen (ZDF)|Les Films Ariane|RAI Radiotelevisione Italiana|Cristaldifilm,9/24/86,363,7.0,1986
10492,0.8284549999999989,25000000.0,12729917.0,Labyrinth,David Bowie|Jennifer Connelly|Toby Froud|Christopher Malcolm|Shelley Thompson,Jim Henson,101.0,Adventure|Family|Fantasy,"Lucasfilm|TriStar Pictures|Jim Henson Company, The|Henson Associates (HA)",6/27/86,336,6.9,1986
10493,0.802539,,49042224.0,Cobra,Sylvester Stallone|Brigitte Nielsen|Reni Santoni|Brian Thompson|Lee Garlington,George P. Cosmatos,87.0,Action|Crime|Thriller,Cannon Group|Golan-Globus|Warner Bros.,3/21/86,217,5.5,1986
10494,0.799534,,5844868.0,The Hitcher,C. Thomas Howell|Rutger Hauer|Jennifer Jason Leigh|Jeffrey DeMunn|John M. Jackson,Robert Harmon,97.0,Horror|Action|Thriller,Silver Screen Partners|TriStar Pictures|HBO Pictures,2/21/86,62,6.6,1986
10495,0.772494,113.0,115103979.0,"The Karate Kid, Part II",Ralph Macchio|Pat Morita|Martin Kove|Charlie Tanimoto|Yuji Okumoto,John G. Avildsen,113.0,Adventure|Drama|Action|Romance|Family,Columbia Pictures Corporation|Delphi V Productions,6/18/86,211,5.8,1986
10496,0.759795,,18564613.0,Flight of the Navigator,Joey Cramer|Paul Reubens|Cliff DeYoung|Veronica Cartwright|Sarah Jessica Parker,Randal Kleiser,90.0,Family|Science Fiction|Adventure,Walt Disney Pictures|New Star Entertainment|Producers Sales Organization (PSO),7/30/86,119,6.7,1986
10497,0.731945,25000000.0,,¡Three Amigos!,Chevy Chase|Steve Martin|Martin Short|Patrice Martinez|Philip Gordon,John Landis,102.0,Comedy|Western,L.A. Films|Home Box Office (HBO),12/12/86,134,6.3,1986
10498,0.719299,8500000.0,16209459.0,Raw Deal,Arnold Schwarzenegger|Kathryn Harrold|Darren McGavin|Sam Wanamaker|Paul Shenar,John Irvin,106.0,Action|Crime|Thriller,De Laurentiis Entertainment Group|Famous Films (II)|International Film Corporation,6/6/86,82,5.7,1986
10499,0.680643,5000000.0,328203506.0,Crocodile Dundee,Paul Hogan|Linda Kozlowski|Mark Blum|David Gulpilil|Michael Lombard,Peter Faiman,97.0,Adventure|Comedy,Paramount Pictures|Rimfire Films,9/26/86,248,6.2,1986
10500,0.669137,15000000.0,42724017.0,Heartbreak Ridge,Clint Eastwood|Marsha Mason|Everett McGill|Moses Gunn|Mario Van Peebles,Clint Eastwood,130.0,Action|Comedy|Drama|War,Malpaso Productions|Jay Weston Productions,12/15/86,121,6.5,1986
10501,0.642842,25000000.0,79817939.0,The Golden Child,Eddie Murphy|Charles Dance|Charlotte Lewis|Victor Wong|Peter Kwong,Michael Ritchie,94.0,Action|Adventure|Comedy,Paramount Pictures,12/12/86,152,5.4,1986
10502,0.605767,,71624879.0,Ruthless People,Danny DeVito|Bette Midler|Judge Reinhold|Helen Slater|Anita Morris,Jim Abrahams|David Zucker|Jerry Zucker,93.0,Comedy,Touchstone Pictures,6/26/86,42,6.3,1986
10503,0.582226,19000000.0,40996665.0,Poltergeist II: The Other Side,Craig T. Nelson|JoBeth Williams|Heather O'Rourke|Oliver Robins|Zelda Rubinstein,Brian Gibson,91.0,Thriller|Horror,Metro-Goldwyn-Mayer (MGM),5/23/86,73,5.6,1986
10504,0.566943,10000000.0,54999651.0,The Money Pit,Tom Hanks|Shelley Long|Alexander Godunov|Maureen Stapleton|Joe Mantegna,Richard Benjamin,91.0,Comedy|Romance,Universal Pictures|Amblin Entertainment,3/15/86,137,6.4,1986
10505,0.5571550000000001,25000000.0,38748395.0,Little Shop of Horrors,Rick Moranis|Ellen Greene|Vincent Gardenia|Steve Martin|Tisha Campbell-Martin,Frank Oz,94.0,Horror|Comedy|Music,"Geffen Company, The|Warner Bros.",12/19/86,221,6.4,1986
10506,0.551744999999999,,,Nothing in Common,Tom Hanks|Jackie Gleason|Eva Marie Saint|Héctor Elizondo|Barry Corbin,Garry Marshall,118.0,Drama|Comedy|Romance,TriStar Pictures,7/29/86,16,5.6,1986
10507,0.546365,24500000.0,17218023.0,The Mission,Robert De Niro|Jeremy Irons|Ray McAnally|Aidan Quinn|Liam Neeson,Roland Joffé,126.0,Adventure|Drama|Action|History,Goldcrest Films International|AMLF|Warner Bros.|Enigma Productions|Kingsmere Productions Ltd.,9/29/86,127,6.8,1986
10508,0.5447569999999989,9000000.0,28607524.0,Hoosiers,Gene Hackman|Barbara Hershey|Dennis Hopper|C.W. Mundy|Sheb Wooley,David Anspaugh,114.0,Drama|Family,Orion Pictures|De Haven Productions,11/14/86,62,6.7,1986
10509,0.5413020000000001,3000000.0,19472057.0,Friday the 13th Part VI: Jason Lives,Thom Mathews|Jennifer Cooke|David Kagen|Renée Jones|Tom Fridley,Tom McLoughlin,86.0,Horror|Mystery|Thriller,Paramount Pictures,8/1/86,90,5.5,1986
10510,0.5322520000000001,,14302779.0,The Mosquito Coast,Harrison Ford|Helen Mirren|River Phoenix|Conrad Roberts|Martha Plimpton,Peter Weir,119.0,Adventure|Drama,Warner Bros.,11/26/86,45,6.1,1986
10511,0.524096,4500000.0,1261000.0,From Beyond,Jeffrey Combs|Barbara Crampton|Ken Foree|Ted Sorel|Carolyn Purdy-Gordon,Stuart Gordon,86.0,Horror|Science Fiction|Fantasy,Empire Pictures|Taryn Prov,6/5/86,36,5.8,1986
10512,0.523347,,4662137.0,"No Retreat, No Surrender",Kurt McKinney|Jean-Claude Van Damme|J.W. Fails|Kathie Sileno|Tai Chung Kim,Corey Yuen Kwai,85.0,Action,New World Pictures,5/2/86,45,6.2,1986
10513,0.523108,,43579163.0,Police Academy 3: Back in Training,Steve Guttenberg|Bubba Smith|David Graf|Michael Winslow|Bobcat Goldthwait,Jerry Paris,83.0,Action|Comedy|Crime,Warner Bros.|Police Academy Productions,3/20/86,115,5.4,1986
10514,0.5166850000000001,2000000.0,13167232.0,Critters,Dee Wallace|M. Emmet Walsh|Billy Green Bush|Scott Grimes|Nadine Van der Velde,Stephen Herek,82.0,Comedy|Horror|Science Fiction,New Line Cinema|Smart Egg Pictures|Sho Films,4/11/86,112,5.7,1986
10515,0.515686,,40471663.0,Pretty in Pink,Molly Ringwald|Jon Cryer|Andrew McCarthy|Harry Dean Stanton|Annie Potts,Howard Deutch,96.0,Comedy,Paramount Pictures,2/28/86,159,6.6,1986
10516,0.5069020000000001,4000000.0,2826523.0,Sid & Nancy,Gary Oldman|Chloe Webb|David Hayman|Debby Bishop|Andrew Schofield,Alex Cox,112.0,Drama|Music|Romance,Zenith Entertainment|Initial Pictures|U.K. Productions Entity,11/7/86,47,6.6,1986
10517,0.502047,,5738952.0,Crossroads,Ralph Macchio|Joe Seneca|Jami Gertz|Joe Morton|Robert Judd,Walter Hill,99.0,Drama|Music|Mystery|Romance,Columbia Pictures,3/14/86,32,6.7,1986
10518,0.48471099999999995,1500000.0,,Dèmoni 2,David Edwin Knight|Nancy Brilli|Coralina Cataldi-Tassoni|Bobby Rhodes|Asia Argento,Lamberto Bava,91.0,Horror|Fantasy,DACFILM Rome,10/9/86,25,5.4,1986
10519,0.47681899999999994,6400000.0,40084041.0,Hannah and Her Sisters,Woody Allen|Michael Caine|Mia Farrow|Carrie Fisher|Barbara Hershey,Woody Allen,107.0,Comedy|Drama,Orion Pictures,2/7/86,102,7.3,1986
10520,0.46430699999999997,,,Soul Man,C. Thomas Howell|Rae Dawn Chong|Arye Gross|James Earl Jones|Melora Hardin,Steve Miner,104.0,Comedy,NAN,10/24/86,15,5.4,1986
10521,0.46180699999999997,10000000.0,4711220.0,King Kong Lives,Linda Hamilton|Brian Kerwin|John Ashton|Peter Elliott|Peter Michael Goetz,John Guillermin|Charles McCracken,105.0,Action|Horror,NAN,11/21/86,13,3.5,1986
10522,0.459005,4500000.0,,Salvador,James Woods|Jim Belushi|Michael Murphy|John Savage|Tony Plana,Oliver Stone,123.0,Drama,Hemdale Film,4/23/86,22,6.3,1986
10523,0.438751,,5706456.0,The Transformers: The Movie,Judd Nelson|Peter Cullen|Frank Welker|Leonard Nimoy|Orson Welles,Nelson Shin,84.0,Animation,De Laurentiis Entertainment Group (DEG)|Marvel Productions|Sunbow Productions,8/8/86,70,7.2,1986
10524,0.43816400000000005,,,Jumpin' Jack Flash,Whoopi Goldberg|Stephen Collins|Jonathan Pryce|John Wood|Carol Kane,Penny Marshall,100.0,Romance|Comedy|Thriller,20th Century Fox|Lawrence Gordon Productions,10/9/86,39,5.3,1986
10525,0.43745100000000003,14000000.0,62134225.0,Down and Out in Beverly Hills,Nick Nolte|Bette Midler|Richard Dreyfuss|Elizabeth Peña|Little Richard,Paul Mazursky,103.0,Comedy,Touchstone Pictures|Silver Screen Partners II,1/31/86,19,5.1,1986
10526,0.433281,,,The Big Easy,Dennis Quaid|Ellen Barkin|Ned Beatty|John Goodman|Lisa Jane Persky,Jim McBride,102.0,Drama|Action|Crime|Mystery,Kings Road Entertainment,11/27/86,18,6.1,1986
10527,0.42542399999999997,10000000.0,7433663.0,Maximum Overdrive,Emilio Estevez|Pat Hingle|Laura Harrington|Yeardley Smith|John Short,Stephen King,97.0,Action|Drama|Horror|Science Fiction,De Laurentiis,7/25/86,68,5.4,1986
10528,0.40021799999999996,3000000.0,20966644.0,A Room with a View,Maggie Smith|Helena Bonham Carter|Denholm Elliott|Julian Sands|Simon Callow,James Ivory,117.0,Drama|Romance,Goldcrest Films International|National Film Finance Corporation (NFFC)|Curzon Film Distributors,3/7/86,80,6.6,1986
10529,0.399032,,11949484.0,Firewalker,"Chuck Norris|Louis Gossett, Jr.|Melody Anderson|Will Sampson|Sonny Landham",J. Lee Thompson,104.0,Action|Adventure|Comedy,Cannon Group|Golan-Globus Productions,11/21/86,25,4.9,1986
10530,0.389778,18000000.0,41382841.0,Peggy Sue Got Married,Kathleen Turner|Nicolas Cage|Barry Miller|Catherine Hicks|Joan Allen,Francis Ford Coppola,103.0,Comedy|Drama|Fantasy|Romance,American Zoetrope|TriStar Pictures,10/5/86,57,5.7,1986
10531,0.38562199999999996,,8362969.0,Something Wild,Jeff Daniels|Melanie Griffith|Ray Liotta|Margaret Colin|Tracey Walter,Jonathan Demme,113.0,Action|Comedy|Drama|Romance,Orion Pictures|Religiosa Primitiva,11/7/86,28,6.6,1986
10532,0.38510500000000003,5000000.0,,April Fool's Day,Deborah Foreman|Jay Baker|Pat Barlow|Lloyd Berry|Deborah Goodrich,Fred Walton,89.0,Horror|Mystery|Thriller,Paramount Pictures|Hometown Films|YCTM,3/28/86,29,6.1,1986
10533,0.384232,,14481606.0,Psycho III,Anthony Perkins|Diana Scarwid|Jeff Fahey|Roberta Maxwell|Hugh Gillin,Anthony Perkins,93.0,Horror|Thriller,Universal Pictures,6/27/86,26,4.7,1986
10534,0.375434,,,Mona Lisa,Bob Hoskins|Cathy Tyson|Michael Caine|Robbie Coltrane|Clarke Peters,Neil Jordan,104.0,Drama|Crime|Romance,HandMade Films,6/13/86,24,6.4,1986
